Bulan,NOPOL,Kategori Site,Site Name,BU Site,Type Armada,Klasifikasi Kendaraan,Usia (Year),Owner,DPP,Nominal Downtime,DPP Net (setelah downtime)
Jul-24,A8768ZM,HUB,#N/A,HCI,PICKUP,NIAGA,13,MR,2155000.0,0,2155000.0
Jul-24,W8551PV,NDC,SIDOARJO HCI,HCI,PICKUP,NIAGA,13,MR,2155000.0,0,2155000.0
Jul-24,A8041ZW,HUB,HUB TANGERANG,HCI,PICKUP,NIAGA,12,MR,2189000.0,0,2189000.0
Jul-24,B2705SOM,RDC,MAKASAR HCI,HCI,PASSENGER,PASSENGER,9,MR,3795000.0,0,3795000.0
Jul-24,BP8613DM,SDC,HCI BATAM,HCI,PICKUP,NIAGA,8,MR,3068000.0,0,3068000.0
Jul-24,A8995ZD,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Apr-25,A8963ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8959ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Jul-24,BP8814DQ,SDC,HCI BATAM,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,A8997ZD,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W9629PG,NDC,SIDOARJO KLS,KLS,PICKUP,NIAGA,10,MR,2394000.0,0,2394000.0
Apr-25,A8962ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,B9938SCF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Jul-24,W9623PG,NDC,SIDOARJO KLS,KLS,CDE PICK UP,NIAGA,16,MR,3205000.0,0,3205000.0
Apr-25,A8571ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8569ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8573ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8736ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8661ZE,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8608ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8658ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8654ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8872ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8655ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,B328HCI,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,10,MR,3796000.0,0,3796000.0
Apr-25,A8885ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8656ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8652ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8886ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8651ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8883ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8657ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8884ZF,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8147ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8122ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8126ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8124ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,BK8091LM,RDC,TAMORA KLS,KLS,PICKUP,NIAGA,15,MR,2270000.0,0,2270000.0
Apr-25,A8125ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,A8030ZE,HUB,HUB PALEMBANG,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Jul-24,W8776NU,NDC,SIDOARJO TGI,TGI,CDD LC,NIAGA,14,MR,5782000.0,0,5782000.0
Jul-24,W9625PG,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Jul-24,W8910PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8901ZW,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,16,MR,4545000.0,0,4545000.0
Jul-24,W8909PS,NDC,SIDOARJO FBI,FBI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W8911PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8472ZE,HUB,HUB CIBUBUR (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,A8471ZE,HUB,HUB AHMAD YANI BEKASI (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,BG8598IH,HUB,HUB PALEMBANG INDAH (AHI),AHI,PICKUP,NIAGA,8,MR,3068000.0,0,3068000.0
Jul-24,BG8541IH,HUB,HUB PALEMBANG INDAH (AHI),AHI,PICKUP,NIAGA,8,MR,3068000.0,0,3068000.0
Jul-24,A8572ZE,NDC,SIDOARJO AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Apr-25,A8491ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8482ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,DK8011DF,HUB,HUB BALI,HCI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,N8213BH,HUB,HUB MALANG,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Apr-25,A8489ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,N8272BH,HUB,HUB LP SAWOJAJAR (AHI) ( HUB,AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Apr-25,A8486ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8493ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,A8627ZE,HUB,HUB KOTA KASABLANKA (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,A8542ZE,HUB,HUB AHMAD YANI BEKASI (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,B9381SCG,HUB,HUB ARTHA GADING (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Apr-25,A8490ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8487ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Apr-25,A8492ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,B2011SYO,RDC,TAMORA HCI,HCI,PASSENGER,PASSENGER,8,MR,3962000.0,0,3962000.0
Jul-24,AB8070PH,HUB,HUB YOGYAKARTA,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Jul-24,B9351SCG,HUB,HUB DEPOK MARGONDA (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,BG8871IH,HUB,HUB PALEMBANG INDAH (AHI),AHI,MVB,NIAGA,8,MR,3483000.0,0,3483000.0
Jul-24,H8317PA,HUB,HUB WH HCI SEMARANG,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Jul-24,DD8634RG,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,DD8632RG,RDC,MAKASAR HCI,HCI,CDD LC,NIAGA,8,MR,7913000.0,0,7913000.0
Jul-24,A8703ZE,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8506ZD,SDC,FBI BANDUNG,FBI,CDE LC,NIAGA,9,MR,5486000.0,0,5486000.0
Jul-24,W8819QB,NDC,SIDOARJO AHI,AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Apr-25,A8184ZV,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,6,MR,8548000.0,0,8548000.0
Apr-25,A8178ZV,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,6,MR,8548000.0,0,8548000.0
Jul-24,A8708ZE,HUB,HUB IBCC - BANDUNG (AHI),AHI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W8795PV,HUB,HUB KEDIRI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W8746PV,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W8745PV,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8832ZE,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8040ZF,SDC,HCI AMBON,HCI,PICKUP,NIAGA,8,MR,2868000.0,0,2868000.0
Jul-24,DD8987RG,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,DD8986RG,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,A8702ZE,SDC,HCI MANADO,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W8906PS,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8126ZF,HUB,HUB ARTHA GADING (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Apr-25,A8192ZV,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,6,MR,8548000.0,0,8548000.0
Apr-25,B1494HFA,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,5,MR,3990000.0,0,3990000.0
Jul-24,BK8805MH,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,BK8806MH,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,BK8807MH,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,AB8152PH,HUB,HUB YOGYAKARTA,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,W8847QD,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8992ZD,HUB,HUB PALEMBANG,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Apr-25,A8514ZW,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Jul-24,A8707ZE,HUB,HUB IBCC - BANDUNG (AHI),AHI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8127ZF,HUB,HUB PURI MALL (AHI),AHI,MVB,NIAGA,8,MR,3283000.0,0,3283000.0
Jul-24,BK8803MH,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,BK8804MH,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,8,MR,6148000.0,0,6148000.0
Jul-24,W8851QD,NDC,SIDOARJO HCI,HCI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Jul-24,W8850QD,NDC,SIDOARJO AHI,AHI,CDD LC,NIAGA,8,MR,7713000.0,0,7713000.0
Jul-24,H8238QA,HUB,HUB WH HCI SEMARANG,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,B9937SCF,HUB,HUB TANGERANG,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,B9941SCF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,B9939SCF,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8406ZF,HUB,HUB YOGYA URIP SUMOHARJO (AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8407ZF,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8056ZF,SDC,HCI AMBON,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,D8659FI,HUB,HUB BANDUNG,HCI,PICKUP,NIAGA,7,MR,2995000.0,0,2995000.0
Apr-25,A8963ZY,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,14,MR,4612000.0,0,4612000.0
Apr-25,A8483ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,BP8412EH,SDC,HCI BATAM,HCI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,BP8410EH,SDC,AHI BATAM,AHI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,A8498ZF,HUB,HUB GANDARIA (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Apr-25,A8104ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8604ZF,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8601ZF,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8605ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8606ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,D8462FI,SDC,FBI BANDUNG,FBI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8581ZF,HUB,HUB LAMPUNG,HCI,PICKUP,NIAGA,7,MR,2995000.0,0,2995000.0
Jul-24,A8638ZF,HUB,HUB ALAM SUTERA (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,A8602ZF,HUB,HUB BANDUNG,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8607ZF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8077ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,W8478QD,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,BK8047MQ,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,A8874ZF,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,BP9316HI,SDC,#N/A,HCI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,BP9315HI,SDC,#N/A,AHI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,KT8454YM,SDC,FBI BALIKPAPAN,FBI,MVB,NIAGA,7,MR,3213000.0,0,3213000.0
Apr-25,A8499ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8603ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8876ZF,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8480ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8634XZ,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Apr-25,A8525ZX,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Apr-25,B328HRD,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,3,MR,5885000.0,0,5885000.0
Apr-25,B5269BLI,NDC,JABABEKA AHI,AHI,MOTOR,MOTOR,2,MR,628000.0,0,628000.0
Apr-25,A8698XZ,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,11,MR,4766000.0,0,4766000.0
Apr-25,A8720VB,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jul-24,W8581QD,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,W8582QD,NDC,SIDOARJO HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,BK8073MQ,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,F8601AY,HUB,HUB BOGOR,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,F8599AY,HUB,HUB BOGOR,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8718VB,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Apr-25,A8909VB,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Jul-24,A8875ZF,SDC,HCI MANADO,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Apr-25,A8815VB,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,2,MR,8571000.0,0,8571000.0
Apr-25,A8073VC,NDC,JABABEKA AHI,AHI,CDE PICK UP,NIAGA,2,MR,4285500.0,0,4285500.0
Apr-25,A8960ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,7437536.0,0,7437536.0
Jul-24,BK8075MQ,RDC,TAMORA HCI,HCI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,BP8260DO,SDC,AHI BATAM,AHI,MVB,NIAGA,7,MR,3518000.0,0,3518000.0
Jul-24,B4286SJB,NDC,SIDOARJO HCI,HCI,MOTOR,MOTOR,7,MR,760000.0,0,760000.0
Apr-25,B1496HFA,NDC,JABABEKA AHI,AHI,PASSENGER,PASSENGER,5,MR,3420000.0,0,3420000.0
Apr-25,A8813VB,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,2,MR,7652679.0,0,7652679.0
Apr-25,A8632VX,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,13,MR,5225893.0,0,5225893.0
Apr-25,A8147YX,NDC,JABABEKA AHI,AHI,FUSO,NIAGA,14,MR,9214786.0,0,9214786.0
Apr-25,A8378ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,4739286.0,0,4739286.0
Apr-25,A8123ZH,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,7,MR,7410000.0,529286.0,6880714.0
Apr-25,A8501ZH,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,7,MR,5924107.0,634726.0,5289381.0
Jul-24,BP8259DO,SDC,FBI BATAM,FBI,MVB,NIAGA,7,MR,3518000.0,0,3518000.0
Apr-25,A8629WX,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,13,MR,3505500.0,876375.0,2629125.0
Apr-25,A8961ZD,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,8,MR,4407429.0,1888898.0,2518531.0
May-25,B9011BEA,NDC,JABABEKA AHI,AHI,TRACTOR HEAD,NIAGA,16,BU,0,0,0
May-25,B9055BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,13,BU,0,0,0
May-25,B9061BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
May-25,B9062BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
Jul-24,A8128ZH,NDC,CIKUPA HCI,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,DK8725BK,HUB,HUB BALI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
May-25,B9063BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
Jul-24,A8144ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
May-25,B9064BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
May-25,B9070BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
Jul-24,A8153ZH,HUB,HUB ALAM SUTERA (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,DD8705RM,RDC,MAKASAR HCI,HCI,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,DK8049BQ,HUB,#N/A,HCI,PICKUP,NIAGA,7,MR,2995000.0,0,2995000.0
Jul-24,DK8052BQ,HUB,#N/A,HCI,PICKUP,NIAGA,7,MR,2995000.0,0,2995000.0
Jul-24,W8404NR,NDC,#N/A,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,W8416NR,NDC,#N/A,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
May-25,B9072BEN,NDC,JABABEKA AHI,AHI,WINGBOX,NIAGA,12,BU,0,0,0
Jul-24,A8154ZH,HUB,HUB LP BINTARO (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,W8426NR,NDC,#N/A,HCI,CDD LC,NIAGA,7,MR,7980000.0,0,7980000.0
Jul-24,A8148ZH,SDC,HCI BANJARMASIN,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,BK8191MQ,RDC,TAMORA KLS,KLS,CDE LC,NIAGA,7,MR,6835000.0,0,6835000.0
Jul-24,A8149ZH,SDC,HCI MANADO,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8423ZH,HUB,HUB GANDARIA (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,A8996ZD,HUB,HUB TANGERANG,HCI,CDE LC,NIAGA,8,MR,5948000.0,0,5948000.0
Jul-24,A8419ZH,HUB,HUB GANDARIA (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,A8436ZH,HUB,HUB GANDARIA (AHI),AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,A8376ZH,HUB,HUB LAMPUNG,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
May-25,FUKU480323,NDC,JABABEKA AHI,AHI,CONT-40,NIAGA,16,BU,0,0,0
Jul-24,W9625NR,NDC,#N/A,AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,BM8074TZ,SDC,FBI PEKANBARU,FBI,MVB,NIAGA,7,MR,3518000.0,0,3518000.0
May-25,FUKU480321,NDC,JABABEKA AHI,AHI,CONT-40,NIAGA,16,BU,0,0,0
May-25,FUKU480325,NDC,JABABEKA AHI,AHI,CONT-40,NIAGA,16,BU,0,0,0
Jul-24,A8495ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8494ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8496ZH,NDC,CIKUPA HCI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8544ZH,NDC,CIKUPA HCI,HCI,CDE,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8541ZH,NDC,CIKUPA HCI,HCI,CDE,NIAGA,7,MR,6635000.0,0,6635000.0
May-25,A8373WX,NDC,JABABEKA AHI,AHI,CDE,NIAGA,13,MR,4674000.0,0,4674000.0
May-25,A8371WX,NDC,JABABEKA AHI,AHI,CDE,NIAGA,13,MR,4674000.0,0,4674000.0
May-25,B9402SDA,NDC,JABABEKA AHI,AHI,CDE PICK UP,NIAGA,13,MR,4674000.0,0,4674000.0
Jul-24,D8873FI,SDC,FBI CIREBON,FBI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,A8542ZH,NDC,CIKUPA HCI,HCI,CDE PICK UP,NIAGA,7,MR,5975000.0,0,5975000.0
Jul-24,B2149SIV,NDC,SIDOARJO HCI,HCI,PASSENGER,PASSENGER,7,MR,4023000.0,0,4023000.0
Jul-24,A8497ZH,HUB,HUB WH HCI SEMARANG,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8637ZH,HUB,HUB WH HCI SEMARANG,HCI,PICKUP,NIAGA,7,MR,2995000.0,0,2995000.0
Jul-24,A8638ZH,SDC,FBI BANJAR MASIN,FBI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
Jul-24,A8543ZH,NDC,CIKUPA HCI,HCI,CDE PICK UP,NIAGA,7,MR,5975000.0,0,5975000.0
May-25,A8629WX,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
May-25,A8916WX,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,13,MR,4674000.0,0,4674000.0
Jul-24,H1868YH,HUB,AHI SEMARANG,AHI,MVB,NIAGA,7,MR,3318000.0,0,3318000.0
May-25,A8049ZX,NDC,JABABEKA AHI,AHI,CDE LC,NIAGA,15,MR,4574000.0,0,4574000.0
Jul-24,BP8503DO,SDC,HCI BATAM,HCI,PICKUP,NIAGA,7,MR,3195000.0,0,3195000.0
Jul-24,A8485ZH,HUB,HUB TANGERANG,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
May-25,A8233XZ,NDC,JABABEKA AHI,AHI,CDD PICKUP,NIAGA,16,MR,4478000.0,0,4478000.0
May-25,A8234XZ,NDC,JABABEKA AHI,AHI,CDD LC,NIAGA,16,MR,5316000.0,0,5316000.0
Jul-24,A8609ZF,RDC,MAKASAR FBI,HCI,CDE LC,NIAGA,7,MR,6635000.0,0,6635000.0
Jul-24,A8064ZV,NDC,SIDOARJO HCI,HCI,PICKUP,NIAGA,6,MR,3175000.0,0,3175000.0
